cart_id,user_id,product_id,quantity,cart_date
665,209,259,5,2023-02-03 08:21:33
666,162,20,5,2023-12-08 22:11:40
667,266,112,1,2022-01-10 06:23:51
668,124,198,2,2022-03-04 12:54:57
669,486,289,1,2022-11-13 18:28:30
670,119,103,5,2023-10-01 13:57:04
671,222,122,3,2023-01-10 04:36:13
672,27,94,3,2023-01-25 16:32:10
673,471,74,2,2021-04-05 21:37:41
674,252,165,2,2022-11-14 22:21:04
675,139,181,4,2022-11-28 09:21:40
676,60,157,5,2023-10-28 05:38:22
677,9,172,3,2022-12-02 07:44:45
678,334,150,3,2022-10-21 11:10:19
679,273,167,1,2021-09-14 11:41:48
680,224,241,3,2023-10-13 06:50:25
681,278,70,3,2022-08-19 13:29:05
682,49,128,3,2021-09-24 21:58:52
683,213,118,5,2021-08-25 13:47:55
684,163,279,2,2021-03-18 13:54:53
685,282,184,1,2021-03-22 20:57:07
686,389,85,3,2023-11-21 21:42:58
687,44,186,4,2022-06-13 03:53:09
688,427,286,4,2022-05-30 23:46:02
689,494,255,2,2021-08-08 10:14:19
690,12,86,5,2022-01-03 01:11:55
691,174,15,4,2023-12-26 07:10:26
692,360,58,4,2023-01-25 11:42:19
693,397,93,5,2021-12-11 13:21:34
694,205,128,4,2022-05-10 15:56:39
695,251,1,2,2023-11-24 06:18:01
696,483,17,4,2022-09-29 19:14:23
697,351,71,1,2022-10-20 23:39:47
698,408,294,4,2021-10-13 02:40:32
699,14,132,4,2021-10-14 20:26:40
700,207,11,1,2022-10-20 04:06:34
701,271,232,1,2023-10-25 05:16:54
702,343,260,1,2023-04-02 09:07:40
703,248,127,2,2023-09-03 12:55:47
704,40,167,4,2022-04-27 02:53:55
705,364,143,1,2021-06-19 10:39:38
706,367,27,5,2023-04-11 22:38:28
707,334,68,5,2021-01-30 02:56:33
708,475,135,4,2023-09-19 04:29:30
709,324,89,1,2022-08-15 19:28:48
710,269,246,5,2022-08-05 04:42:55
711,64,14,5,2021-08-09 19:25:13
712,437,48,2,2022-04-12 01:19:27
713,403,175,3,2021-07-22 21:34:46
714,421,58,1,2021-12-22 10:50:38
715,8,202,5,2021-02-27 02:18:20
716,103,88,4,2022-11-08 19:21:50
717,243,103,2,2023-11-05 19:14:24
718,482,258,4,2022-10-30 18:22:32
719,484,196,5,2022-08-13 02:34:53
720,72,253,1,2021-07-26 09:07:29
721,430,134,2,2023-12-20 17:35:32
722,418,298,5,2022-10-08 19:50:36
723,212,13,2,2022-10-09 00:06:22
724,438,143,2,2023-04-09 03:16:06
725,150,86,2,2022-05-10 08:03:04
726,352,28,5,2021-07-01 23:53:48
727,477,73,5,2023-08-26 14:04:55
728,123,112,3,2022-02-15 10:10:02
729,148,217,3,2023-11-24 16:39:44
730,13,193,2,2023-01-14 04:57:36
731,396,118,2,2021-08-31 13:49:28
732,312,145,2,2022-06-03 08:26:13
733,354,41,4,2021-10-19 23:22:59
734,256,235,1,2021-06-26 18:52:16
735,107,35,2,2022-03-08 08:26:42
736,465,120,2,2021-10-06 13:58:09
737,405,255,1,2022-02-25 01:35:48
738,313,248,3,2022-12-14 01:26:00
739,6,252,2,2023-04-06 17:07:12
740,246,66,1,2023-06-30 22:27:14
741,19,203,3,2022-11-16 08:05:41
742,457,47,5,2023-11-29 23:38:03
743,274,59,5,2021-10-09 17:22:13
744,204,293,4,2022-08-08 22:03:26
745,227,216,5,2023-05-08 22:02:20
746,151,193,4,2021-09-21 01:04:32
747,350,187,1,2021-01-07 10:05:07
748,83,209,1,2021-02-08 00:12:19
749,318,137,1,2021-03-28 13:07:19
750,374,284,5,2022-11-18 09:44:13
751,41,105,1,2023-09-06 08:15:04
752,139,128,4,2021-05-07 10:23:55
753,369,49,1,2022-07-03 15:02:35
754,433,242,5,2022-05-30 05:18:21
755,301,82,5,2021-04-06 15:13:43
756,178,144,5,2022-01-31 06:38:54
757,68,265,4,2021-12-01 04:47:15
758,115,195,2,2023-08-26 18:34:18
759,458,127,5,2021-12-18 00:24:57
760,377,219,4,2021-06-20 21:59:43
761,86,272,5,2021-04-25 17:07:12
762,431,298,4,2023-12-30 21:41:32
763,453,243,3,2021-08-24 02:24:19
764,1,131,4,2021-03-06 18:42:04
765,419,278,2,2023-01-22 05:28:24
766,214,116,4,2022-07-28 22:13:29
767,94,107,3,2023-12-01 13:43:40
768,102,269,3,2022-04-04 10:14:48
769,435,38,2,2022-04-04 05:23:38
770,355,70,2,2022-01-31 18:08:50
771,309,98,1,2021-11-07 16:36:37
772,167,171,2,2021-06-09 16:59:35
773,39,134,3,2022-05-09 08:49:36
774,221,258,2,2022-09-25 19:19:12
775,90,39,2,2021-01-27 23:39:00
776,277,105,3,2022-01-02 23:10:27
777,140,47,4,2021-01-14 12:14:55
778,374,235,4,2022-01-31 00:46:10
779,232,123,4,2021-11-21 21:58:41
780,231,75,2,2021-03-19 14:20:30
781,38,283,5,2021-12-13 08:43:15
782,219,32,5,2022-05-03 14:59:52
783,423,141,4,2022-11-13 15:55:19
784,88,92,1,2021-06-06 16:25:15
785,252,234,4,2022-01-08 00:24:03
786,397,184,1,2022-10-29 09:51:45
787,167,245,3,2021-10-12 13:12:33
788,46,272,3,2023-06-23 21:51:01
789,295,77,4,2023-07-13 21:37:27
790,90,109,2,2021-06-29 04:23:07
791,406,11,1,2022-11-28 13:51:57
792,25,5,2,2021-10-23 04:27:00
793,68,25,1,2022-08-23 23:25:43
794,142,1,1,2021-01-22 17:12:58
795,187,37,1,2023-05-21 06:25:56
796,102,283,4,2021-01-24 20:53:51
797,270,192,4,2021-12-13 14:18:00
798,179,282,4,2023-02-06 15:43:47
799,61,197,3,2022-09-10 17:47:41
800,46,163,2,2022-08-21 21:28:18
801,266,185,4,2021-05-22 04:00:11
802,322,43,5,2022-09-05 05:05:31
803,135,162,1,2022-09-03 02:05:50
804,342,119,2,2021-06-05 11:34:24
805,423,4,1,2022-05-27 09:16:21
806,486,80,1,2023-08-28 00:50:10
807,8,192,1,2023-03-29 09:16:07
808,494,64,2,2021-12-08 01:21:37
809,276,10,2,2023-05-04 15:34:22
810,55,178,1,2022-04-03 06:09:33
811,477,118,5,2021-12-06 04:34:22
812,107,99,4,2021-10-14 19:57:42
813,10,280,2,2022-12-24 11:16:22
814,45,14,3,2021-07-17 16:56:40
815,33,20,3,2021-06-26 21:57:50
816,189,51,1,2021-01-16 12:28:01
817,420,206,3,2023-02-01 08:50:28
818,347,199,4,2022-04-29 00:14:58
819,80,177,5,2023-10-19 17:49:50
820,397,37,1,2021-10-13 18:13:01
821,110,174,5,2021-12-12 04:20:44
822,335,296,5,2023-07-30 01:40:17
823,47,120,2,2021-12-01 07:55:45
824,281,206,3,2022-07-22 03:13:16
825,479,21,4,2023-10-15 18:50:55
826,200,190,5,2023-02-08 07:26:31
827,449,108,4,2023-01-20 16:39:24
828,359,280,5,2023-02-04 00:15:11
829,476,169,2,2022-08-12 10:08:53
830,375,186,4,2023-11-04 07:18:12
831,414,92,4,2023-12-16 17:29:59
832,31,155,4,2022-01-29 10:03:35
833,156,239,2,2022-12-09 18:02:44
834,409,164,2,2022-12-07 12:55:27
835,41,182,3,2023-09-05 18:48:16
836,254,201,3,2021-12-14 01:22:46
837,127,160,1,2021-05-04 15:45:25
838,137,204,2,2023-06-29 05:52:33
839,62,110,3,2022-09-15 12:09:54
840,274,185,5,2021-01-04 16:58:07
841,427,69,2,2021-09-05 14:56:42
842,117,177,4,2022-12-16 02:04:41
843,444,41,3,2021-01-23 05:36:14
844,436,48,1,2022-10-30 06:13:34
845,288,170,1,2022-08-13 02:43:57
846,464,277,1,2021-03-17 23:01:24
847,396,226,2,2023-01-07 09:42:23
848,407,29,4,2022-08-01 13:57:58
849,105,86,3,2022-10-24 01:41:39
850,156,184,3,2021-05-09 23:34:15
851,105,179,4,2021-02-21 18:27:47
852,464,87,1,2023-05-31 14:16:49
853,247,18,4,2022-02-16 00:52:04
854,443,136,4,2023-07-24 08:39:16
855,365,93,5,2023-08-07 12:07:48
856,493,245,2,2023-06-20 11:05:29
857,14,260,2,2023-10-10 17:40:39
858,463,278,1,2023-04-07 08:59:18
859,6,113,4,2021-07-20 21:27:03
860,345,8,2,2022-12-22 07:35:30
861,285,133,1,2023-05-14 02:33:08
862,241,79,2,2021-07-04 20:49:11
863,407,230,5,2021-03-22 10:20:51
864,139,197,3,2022-10-04 17:14:33
865,414,115,3,2022-09-15 17:48:08
866,17,131,1,2023-06-09 07:57:23
867,40,177,2,2022-11-10 11:09:14
868,433,42,2,2022-07-09 01:20:25
869,138,104,4,2023-03-05 00:05:54
870,373,195,5,2023-05-28 03:17:18
871,153,155,5,2022-04-15 04:33:49
872,252,211,3,2021-04-27 19:59:07
873,172,136,1,2022-07-26 12:12:55
874,48,205,3,2022-02-08 16:04:27
875,385,243,3,2021-09-29 08:37:30
876,111,45,3,2021-04-01 11:35:09
877,220,62,5,2023-10-31 10:32:23
878,172,49,1,2021-08-13 22:45:01
879,286,26,2,2021-12-21 01:16:18
880,34,223,3,2022-06-30 02:46:45
881,27,27,5,2021-10-27 15:46:57
882,7,28,4,2022-06-10 01:32:32
883,121,177,1,2023-05-09 21:56:03
884,288,51,2,2022-04-09 15:24:38
885,95,232,1,2023-09-13 17:28:04
886,50,84,4,2022-04-08 02:30:32
887,33,34,4,2022-04-06 09:12:06
888,355,134,3,2023-07-30 23:33:21
889,172,42,5,2022-02-05 17:49:34
890,133,236,5,2022-04-05 14:45:45
891,72,294,4,2023-04-20 03:54:49
892,297,99,1,2023-03-16 01:33:48
893,142,200,2,2022-12-11 08:43:15
894,494,122,5,2021-07-02 20:58:05
895,48,136,4,2023-07-15 15:39:49
896,475,224,3,2023-02-01 15:51:54
897,431,238,1,2021-12-14 17:39:00
898,310,9,2,2023-01-02 04:59:37
899,161,183,4,2023-09-14 02:13:40
900,92,273,1,2021-01-08 17:09:31
901,28,177,4,2021-10-21 22:24:28
902,246,43,3,2023-10-05 11:01:47
903,350,284,4,2023-03-13 03:53:52
904,370,272,2,2021-05-04 12:34:39
905,308,298,2,2021-09-26 21:34:46
906,496,299,2,2022-09-01 22:47:43
907,62,46,4,2021-02-19 01:36:14
908,248,195,3,2022-07-11 04:32:20
909,296,232,5,2022-10-31 12:21:10
910,472,164,5,2021-05-05 13:46:56
911,467,262,4,2023-07-08 01:53:36
912,248,44,2,2022-08-04 20:42:03
913,98,98,2,2022-04-16 05:58:43
914,7,132,1,2021-05-04 19:36:23
915,446,79,1,2022-06-12 16:56:08
916,7,189,4,2021-06-12 21:43:38
917,154,12,4,2022-05-22 05:30:58
918,360,186,5,2022-10-21 12:06:07
919,371,1,4,2021-01-28 01:44:33
920,297,17,4,2023-12-22 23:26:47
921,20,255,5,2023-08-27 16:00:59
922,284,51,1,2021-12-24 09:51:58
923,50,108,3,2021-09-29 00:48:44
924,216,115,5,2021-12-22 16:22:26
925,88,27,5,2023-05-27 23:03:51
926,194,39,5,2022-01-28 22:38:06
927,29,27,2,2021-01-22 07:18:21
928,171,99,3,2023-08-29 06:19:00
929,285,112,2,2022-05-12 10:07:38
930,330,123,5,2023-08-23 02:50:34
931,372,267,1,2023-01-28 12:55:46
932,471,142,2,2023-06-14 05:42:18
933,145,203,1,2023-04-16 14:56:42
934,289,168,5,2023-04-06 01:48:46
935,89,154,4,2023-07-09 07:28:13
936,464,217,1,2022-11-14 21:02:45
937,39,80,4,2022-11-24 18:09:06
938,376,72,1,2022-05-13 17:04:34
939,128,178,4,2022-08-24 14:37:16
940,6,71,4,2021-04-13 19:02:35
941,322,9,5,2022-07-01 09:39:35
942,178,190,2,2023-03-12 02:52:56
943,284,244,2,2023-01-04 08:59:17
944,241,232,2,2023-06-04 13:27:44
945,394,116,5,2023-03-02 12:41:42
946,391,171,5,2021-03-24 22:42:57
947,445,70,5,2023-05-16 08:11:07
948,473,119,1,2021-09-02 13:53:31
949,155,146,3,2021-10-16 01:08:05
950,184,217,2,2021-08-19 07:08:49
951,59,170,2,2023-12-21 18:54:10
952,482,260,3,2022-05-21 04:53:45
953,339,126,2,2022-11-02 07:20:18
954,109,280,2,2022-12-11 08:27:48
955,287,289,3,2022-04-03 21:22:05
956,22,259,5,2023-01-16 00:19:56
957,478,200,2,2022-04-16 23:49:15
958,492,21,1,2021-12-19 04:01:21
959,228,5,5,2022-12-19 15:26:33
960,211,96,1,2023-01-12 12:26:29
961,203,75,3,2022-02-28 23:21:46
962,293,14,5,2022-03-01 09:05:20
963,92,160,3,2021-11-21 18:51:01
964,218,296,3,2022-06-14 16:06:21
965,285,157,2,2022-02-24 03:32:49
966,120,254,5,2021-09-18 21:38:20
967,22,36,3,2022-11-10 02:06:41
968,346,283,4,2023-11-19 13:55:28
969,466,45,1,2023-09-20 02:16:11
970,76,185,2,2021-11-21 05:23:45
971,255,282,4,2022-06-21 11:49:50
972,396,160,5,2022-02-14 19:16:25
973,316,244,2,2021-04-12 16:50:43
974,259,22,5,2021-02-15 01:54:35
975,345,214,2,2023-02-13 15:48:56
976,123,265,5,2023-10-09 03:51:04
977,51,223,5,2021-01-01 13:43:53
978,291,102,4,2021-05-31 15:15:12
979,423,290,4,2021-11-22 01:17:16
980,485,285,2,2021-04-30 02:51:37
981,59,288,2,2021-05-08 20:12:48
982,6,203,1,2023-05-13 04:50:17
983,102,255,4,2022-01-12 02:50:46
984,298,128,2,2023-01-26 06:39:05
985,346,294,4,2022-05-11 03:02:39
986,220,34,2,2023-06-06 10:00:41
987,342,115,3,2023-08-03 04:21:59
988,242,33,4,2022-10-21 02:13:17
989,70,263,4,2023-04-12 09:53:09
990,126,69,5,2022-03-08 01:39:42
991,114,141,3,2022-06-13 15:21:24
992,189,61,4,2021-02-21 11:13:45
993,223,163,1,2022-11-11 11:02:30
994,58,65,2,2021-08-04 21:57:02
995,240,212,1,2021-04-17 15:59:57
996,13,23,5,2023-06-06 18:02:46
997,285,160,2,2021-09-23 20:38:01
998,130,229,2,2022-02-12 03:36:28
999,433,78,1,2023-11-30 16:21:34
1000,299,67,3,2023-07-28 13:13:05
1001,160,269,1,2022-08-15 09:45:31
1002,125,47,5,2023-11-05 00:35:41
1003,393,195,1,2023-01-23 22:58:04
1004,83,207,3,2022-08-28 10:52:16
1005,115,88,5,2022-11-25 17:18:32
1006,98,109,2,2021-11-15 13:09:00
1007,18,204,1,2021-12-27 09:29:35
1008,6,5,3,2021-10-21 12:26:23
1009,232,215,3,2021-05-25 01:18:38
1010,217,155,3,2021-12-30 21:29:40
1011,170,229,2,2022-04-18 15:02:24
1012,380,98,4,2022-09-09 08:05:27
1013,27,68,1,2021-07-25 11:48:08
1014,103,173,3,2022-06-02 08:37:24
1015,63,47,2,2021-06-07 01:10:18
1016,240,105,5,2022-08-08 20:05:18
1017,252,88,5,2021-07-23 00:10:40
1018,67,225,3,2021-11-23 01:16:23
1019,154,84,3,2022-08-05 23:43:01
1020,116,280,1,2023-05-03 12:59:54
1021,173,18,2,2023-10-02 01:03:05
1022,122,299,3,2022-08-02 09:31:23
1023,431,44,4,2021-07-17 03:07:59
1024,362,131,4,2023-03-31 12:54:29
1025,355,205,2,2023-02-11 06:15:12
1026,266,245,1,2023-12-06 08:12:20
1027,470,21,3,2021-07-04 19:04:59
1028,151,92,4,2022-02-25 15:07:32
1029,183,31,4,2021-09-02 04:55:43
1030,27,200,5,2021-09-17 04:58:13
1031,8,212,4,2022-10-18 18:59:40
1032,93,187,4,2021-06-27 23:13:40
1033,43,139,3,2023-02-05 11:47:33
1034,433,131,3,2023-10-17 16:33:31
1035,158,237,4,2023-06-25 05:24:28
1036,170,241,3,2022-07-15 04:32:46
1037,302,132,4,2022-10-14 09:57:15
1038,414,2,4,2023-02-05 04:06:33
1039,486,165,3,2021-04-02 02:19:39
1040,385,286,1,2022-06-02 22:10:29
1041,2,290,4,2023-12-25 14:01:23
1042,157,127,5,2023-01-26 06:22:21
1043,419,94,5,2023-02-11 02:03:52
1044,208,260,5,2021-03-27 22:21:08
1045,459,174,5,2021-10-10 09:52:38
1046,13,58,4,2023-05-22 11:20:19
1047,309,255,3,2023-04-20 23:52:20
1048,191,80,2,2023-04-06 15:27:02
1049,86,256,2,2022-03-26 22:33:58
1050,151,192,3,2022-12-12 20:20:17
1051,207,28,4,2021-08-29 12:10:51
1052,222,15,5,2023-05-09 23:13:01
1053,238,79,1,2022-11-15 13:34:22
1054,226,166,5,2021-01-27 01:42:47
1055,384,59,4,2022-11-24 01:06:19
1056,250,91,5,2021-03-05 20:39:20
1057,215,170,4,2021-12-20 16:29:26
1058,280,240,1,2023-07-06 13:20:02
1059,58,22,1,2021-03-03 09:12:10
1060,386,204,4,2021-09-03 11:12:53
1061,500,178,5,2021-05-15 16:05:38
1062,48,162,4,2023-01-29 12:44:02
1063,278,84,3,2022-11-11 01:44:03
1064,177,265,3,2022-04-19 03:59:42
1065,114,260,2,2021-01-20 02:30:00
1066,433,204,1,2021-04-26 01:16:40
1067,143,192,3,2022-09-18 07:53:30
1068,167,128,5,2022-02-19 09:43:10
1069,31,254,4,2022-12-13 02:28:43
1070,221,199,3,2023-08-10 13:22:22
1071,229,85,2,2022-03-24 07:34:34
1072,173,140,4,2023-03-20 01:07:50
1073,157,18,1,2021-11-18 18:29:11
1074,281,37,2,2022-06-09 02:43:28
1075,489,280,4,2022-02-16 19:37:06
1076,339,125,1,2022-04-02 19:00:14
1077,206,35,2,2023-02-26 12:00:10
1078,334,237,5,2021-03-04 11:09:17
1079,338,189,2,2021-04-23 12:01:19
1080,421,202,1,2021-08-04 02:55:55
1081,436,153,1,2021-02-17 06:28:14
1082,135,180,5,2021-07-23 02:28:58
1083,137,263,5,2021-01-25 08:02:54
1084,417,205,4,2021-11-07 05:11:04
1085,230,69,4,2021-02-18 12:18:22
1086,429,3,2,2021-12-27 00:36:00
1087,22,188,5,2023-03-16 06:17:10
1088,394,37,4,2022-09-15 18:12:02
1089,213,105,2,2023-08-25 11:37:14
1090,426,60,5,2022-07-20 09:47:44
1091,25,152,3,2022-03-11 13:00:36
1092,386,100,2,2022-10-03 01:34:06
1093,276,14,4,2022-02-18 13:48:25
1094,341,17,1,2023-12-19 15:04:49
1095,253,25,4,2022-08-22 15:43:50
1096,486,162,1,2023-05-23 07:08:55
1097,161,86,4,2021-11-29 13:35:19
1098,49,135,1,2023-12-29 22:02:15
1099,103,96,1,2022-02-12 06:50:58
1100,481,161,5,2023-03-26 01:14:14
1101,297,208,4,2022-03-14 22:32:57
1102,378,29,3,2022-11-01 04:04:11
1103,254,296,1,2021-08-03 01:50:36
1104,346,21,2,2021-09-11 12:51:57
1105,464,192,5,2023-01-17 14:33:05
1106,183,287,5,2021-11-16 13:48:23
1107,90,100,4,2021-03-18 03:52:29
1108,410,68,5,2022-08-02 08:06:49
1109,262,155,1,2022-02-03 13:34:22
1110,370,214,3,2021-06-07 15:21:08
1111,45,150,5,2023-11-05 02:20:24
1112,28,144,5,2023-04-28 02:40:55
1113,138,6,5,2023-01-24 22:42:27
1114,31,279,1,2022-03-28 16:22:37
1115,127,196,2,2021-06-14 07:26:52
1116,115,166,1,2023-02-03 11:09:03
1117,292,113,3,2023-10-30 18:23:16
1118,50,47,5,2023-08-19 20:36:51
1119,178,173,2,2021-01-13 18:07:51
1120,275,199,1,2021-12-27 21:05:59
1121,19,121,2,2021-07-24 16:51:23
1122,401,117,2,2022-09-15 05:32:33
1123,231,224,1,2023-09-07 15:19:53
1124,177,9,3,2023-01-24 12:43:08
1125,187,32,3,2022-12-24 12:12:49
1126,224,76,1,2022-11-03 02:03:51
1127,492,241,5,2023-08-16 13:18:07
1128,58,282,4,2022-03-16 23:25:17
1129,344,223,1,2023-03-24 17:13:24
1130,27,10,4,2022-10-18 05:21:33
1131,433,96,5,2021-07-24 23:15:30
1132,332,287,4,2023-08-15 15:09:16
1133,365,213,1,2022-05-08 16:31:05
1134,157,107,5,2022-09-23 09:56:47
1135,273,129,1,2023-01-02 22:58:02
1136,88,268,1,2021-07-01 08:15:33
1137,319,1,2,2022-11-08 22:06:27
1138,37,183,4,2022-03-25 23:14:32
1139,24,280,5,2021-11-28 00:29:16
1140,49,16,3,2023-08-17 20:19:25
1141,378,1,3,2021-02-08 05:49:33
1142,186,136,3,2021-09-28 16:07:15
1143,5,72,5,2021-02-28 19:24:58
1144,85,271,4,2023-04-17 17:51:20
1145,453,228,3,2023-03-11 17:27:22
1146,20,112,4,2023-05-21 06:31:48
1147,189,3,4,2022-08-26 19:42:31
1148,278,263,5,2023-01-06 19:31:47
1149,195,242,4,2022-07-28 22:52:31
1150,408,271,2,2021-11-01 06:04:15
1151,22,41,3,2021-02-04 00:33:21
1152,281,246,1,2023-11-04 19:33:23
1153,419,93,4,2021-05-09 08:36:16
1154,223,187,2,2022-01-22 16:58:42
1155,246,39,2,2023-01-12 13:43:49
1156,478,71,3,2022-11-01 13:26:01
1157,477,143,4,2023-07-19 16:11:36
1158,342,96,2,2023-12-01 22:05:11
1159,31,11,5,2023-10-06 16:23:58
1160,198,10,2,2022-04-02 09:15:57
1161,86,91,4,2022-08-03 22:23:21
1162,344,84,4,2021-10-07 18:18:40
1163,272,246,4,2023-01-12 08:08:56
1164,276,215,1,2021-12-07 13:51:04
1165,309,188,2,2021-07-19 21:29:55
1166,237,121,5,2022-04-27 09:38:27
1167,499,28,2,2021-06-11 09:53:30
1168,443,216,4,2021-06-15 23:34:20
1169,173,138,3,2022-08-29 04:04:16
1170,213,117,1,2023-07-05 04:31:11
1171,383,97,3,2023-06-30 05:41:24
1172,82,33,2,2022-12-31 23:48:37
1173,369,134,2,2021-01-30 13:21:32
1174,52,99,4,2021-09-04 02:18:17
1175,488,71,2,2023-07-04 21:14:45
1176,50,233,3,2023-05-13 01:18:49
1177,387,254,5,2023-01-01 13:07:03
1178,323,253,5,2022-01-27 17:28:08
1179,286,128,4,2022-04-12 23:49:13
1180,361,86,1,2023-09-13 19:29:53
1181,402,243,3,2021-02-14 22:52:59
1182,117,298,4,2023-06-12 03:21:06
1183,489,257,5,2022-04-22 01:12:18
1184,391,13,2,2022-07-05 11:10:45
1185,495,174,3,2021-06-02 23:09:50
1186,384,299,2,2023-12-23 08:19:41
1187,310,256,1,2022-01-04 12:33:40
1188,238,212,3,2023-12-08 19:53:46
1189,289,131,4,2023-03-15 02:21:17
1190,122,86,1,2022-02-18 09:45:16
1191,194,249,4,2022-03-16 22:25:21
1192,452,221,2,2021-07-15 14:04:44
1193,22,8,1,2022-09-30 07:53:30
1194,206,267,3,2023-10-04 00:14:07
1195,440,146,3,2022-04-13 19:17:35
1196,421,285,2,2022-04-22 05:18:24
1197,448,72,3,2023-03-01 02:30:46
1198,68,295,2,2022-09-24 04:10:23
1199,266,237,2,2021-04-27 20:02:21
1200,295,212,1,2023-04-08 05:02:04
1201,390,247,1,2023-08-19 11:04:32
1202,282,64,1,2021-01-08 19:40:28
1203,85,97,3,2023-10-13 16:04:45
1204,270,54,5,2022-09-06 05:16:21
1205,254,42,1,2022-03-18 00:54:42
1206,204,38,3,2022-05-14 06:51:32
1207,418,118,5,2021-02-10 22:27:04
1208,464,255,4,2021-07-05 03:36:01
1209,73,97,1,2021-03-17 14:13:01
1210,149,285,4,2021-09-17 22:59:47
1211,53,272,3,2021-08-07 22:45:53
1212,364,5,3,2022-08-20 18:01:00
1213,462,18,5,2022-11-22 10:03:14
1214,79,137,4,2023-03-31 00:55:09
1215,110,245,4,2023-02-20 19:00:16
1216,239,115,1,2023-11-21 05:06:38
1217,420,241,4,2021-01-10 11:24:12
1218,172,232,3,2023-02-13 19:20:03
1219,144,112,3,2021-02-21 17:19:50
1220,256,235,4,2022-02-15 05:51:26
1221,377,199,2,2023-10-23 17:24:24
1222,237,64,4,2021-05-05 17:23:57
1223,14,164,1,2023-12-16 17:39:47
1224,499,294,5,2022-08-01 19:09:44
1225,284,123,2,2022-11-03 04:13:48
1226,291,142,5,2022-03-05 15:36:28
1227,181,50,5,2023-07-09 06:06:15
1228,237,105,5,2021-06-17 12:28:36
1229,292,204,4,2023-08-02 06:42:10
1230,6,147,4,2022-06-01 19:22:00
1231,70,161,2,2022-03-27 00:34:55
1232,202,115,4,2023-06-30 01:16:51
1233,315,102,3,2023-08-15 21:03:44
1234,166,242,4,2021-01-20 17:02:44
1235,25,174,3,2021-11-30 20:47:42
1236,489,84,4,2021-06-19 21:15:14
1237,390,300,2,2022-12-16 07:41:28
1238,81,60,3,2021-03-22 12:48:51
1239,21,292,5,2022-11-15 21:03:26
1240,211,63,3,2023-07-23 07:20:39
1241,275,136,1,2023-02-04 22:26:21
1242,432,102,1,2022-12-26 22:20:44
1243,239,120,1,2023-03-16 14:35:16
1244,494,93,3,2023-12-09 09:02:04
1245,102,20,5,2021-10-19 08:08:19
1246,195,65,3,2022-10-21 06:28:04
1247,464,25,4,2022-05-07 03:08:31
1248,258,97,2,2023-11-13 08:28:36
1249,229,108,4,2023-05-28 20:51:49
1250,187,106,1,2021-04-16 09:55:36
1251,109,209,1,2022-12-24 16:10:39
1252,100,42,2,2023-04-30 15:52:27
1253,274,52,3,2021-07-14 13:19:12
1254,54,6,3,2022-06-18 20:10:45
1255,276,94,1,2023-08-10 21:25:43
1256,294,280,5,2021-12-28 03:30:24
1257,345,90,2,2023-11-23 20:51:46
1258,335,148,3,2022-12-19 02:28:33
1259,257,138,3,2022-07-06 17:35:31
1260,478,153,1,2021-01-15 02:01:02
1261,247,192,4,2022-05-05 22:29:58
1262,300,43,2,2022-01-09 22:06:54
1263,165,166,5,2023-05-22 05:06:50
1264,149,40,4,2021-09-30 09:23:25
1265,275,259,4,2023-08-23 09:21:37
1266,420,86,5,2023-10-24 03:31:59
1267,424,140,3,2021-03-10 17:59:45
1268,123,138,5,2021-07-18 01:39:44
1269,281,251,3,2022-11-28 09:55:41
1270,453,156,4,2021-02-20 22:11:38
1271,405,255,1,2022-05-12 07:19:11
1272,254,131,1,2022-11-25 09:11:03
1273,349,277,5,2021-05-09 07:19:15
1274,124,263,4,2022-07-27 03:54:48
1275,10,78,2,2022-02-28 11:14:35
1276,29,295,5,2022-10-28 09:18:35
1277,348,298,5,2022-12-05 23:35:37
1278,204,63,5,2021-08-12 01:58:52
1279,158,19,5,2023-01-13 07:21:14
1280,485,5,5,2023-06-24 07:54:54
1281,199,92,3,2023-10-16 18:19:14
1282,458,5,3,2021-04-21 19:57:07
1283,63,34,3,2021-11-19 23:00:55
1284,249,207,2,2023-07-16 02:04:49
1285,419,180,1,2023-08-24 17:24:13
1286,193,151,4,2023-09-19 23:34:32
1287,387,210,5,2023-07-02 10:08:45
1288,108,160,3,2022-11-01 21:06:28
1289,460,53,3,2022-12-10 17:44:30
1290,436,131,3,2023-03-20 12:21:25
1291,39,227,4,2021-06-08 09:59:42
1292,2,12,2,2023-03-03 18:04:15
1293,328,273,5,2023-07-13 15:06:15
1294,96,10,2,2022-07-19 01:37:05
1295,200,163,4,2021-10-18 12:54:48
1296,283,108,3,2022-06-26 15:44:36
1297,292,212,3,2022-09-20 14:42:51
1298,351,121,1,2022-05-20 18:14:36
1299,451,255,1,2021-04-01 04:50:48
1300,447,104,1,2021-11-18 03:11:56
1301,220,219,5,2021-12-16 12:43:37
1302,459,68,4,2021-12-05 00:26:51
1303,363,184,1,2021-08-23 13:26:36
1304,57,25,3,2022-04-08 16:46:17
1305,58,15,4,2021-10-08 05:56:35
1306,420,229,5,2021-03-13 18:05:01
1307,88,245,1,2023-02-09 21:38:07
1308,128,61,5,2022-03-10 19:46:44
1309,50,186,3,2021-08-25 21:22:44
1310,162,36,3,2021-05-06 16:51:06
1311,3,178,2,2023-01-12 20:15:29
1312,242,13,3,2021-01-01 23:45:21
1313,81,299,5,2021-10-06 13:50:17
1314,216,101,1,2022-06-09 15:42:47
