session_id,user_id,session_start,session_end,source,medium,device_category
session_337,309,2022-04-04 00:52:51,2022-04-04 01:52:51,direct,email,mobile
session_338,115,2021-10-28 11:00:39,2021-10-28 11:03:39,google,email,mobile
session_339,409,2021-07-06 00:29:05,2021-08-24 14:42:25,google,cpc,tablet
session_340,87,2021-04-17 12:30:31,2022-03-12 21:38:16,social,email,mobile
session_341,443,2022-04-20 06:32:36,2022-04-20 08:50:36,google,cpc,mobile
session_342,336,2021-02-16 10:16:23,2022-07-06 15:54:23,direct,email,mobile
session_343,37,2022-07-28 14:28:13,2022-07-28 16:40:13,google,referral,tablet
session_344,443,2022-12-18 16:02:21,2023-09-10 22:00:16,social,cpc,mobile
session_345,279,2021-12-23 14:56:55,2023-01-20 11:57:47,direct,organic,desktop
session_346,345,2022-02-13 15:52:35,2022-02-13 16:56:35,social,referral,desktop
session_347,87,2021-03-15 03:07:37,2023-04-03 20:10:23,google,email,desktop
session_348,413,2021-05-28 05:43:17,2022-01-21 21:41:19,google,email,desktop
session_349,341,2021-09-03 15:31:59,2021-10-30 07:35:32,bing,referral,tablet
session_350,438,2022-03-12 12:03:11,2023-01-29 03:37:00,social,email,tablet
session_351,30,2021-03-11 03:04:51,2022-04-08 21:51:36,social,referral,tablet
session_352,419,2021-12-13 03:56:17,2022-08-28 01:52:10,bing,email,desktop
session_353,345,2021-07-16 14:35:15,2021-12-28 14:52:31,direct,referral,desktop
session_354,493,2022-09-15 06:18:19,2023-06-06 03:38:54,google,cpc,desktop
session_355,79,2021-11-01 13:22:12,2023-05-16 12:37:59,direct,cpc,tablet
session_356,453,2023-08-16 03:03:24,2023-08-16 04:35:24,direct,referral,desktop
session_357,294,2021-07-29 18:36:22,2021-09-23 12:12:36,google,cpc,desktop
session_358,293,2021-11-11 06:33:22,2022-04-07 21:46:35,google,referral,tablet
session_359,189,2022-06-07 01:43:58,2022-06-07 03:51:58,direct,email,tablet
session_360,197,2022-10-01 18:20:28,2022-10-01 21:05:28,social,organic,mobile
session_361,75,2023-05-02 03:48:42,2023-05-05 15:25:47,social,organic,desktop
session_362,405,2023-02-09 09:07:49,2023-02-09 09:13:49,social,cpc,desktop
session_363,180,2022-06-24 20:25:12,2022-06-24 21:00:12,social,referral,tablet
session_364,252,2021-12-22 07:36:58,2022-12-28 06:31:16,google,referral,desktop
session_365,485,2023-04-02 05:53:37,2023-10-09 19:41:47,social,organic,tablet
session_366,89,2023-04-03 01:44:36,2023-11-07 05:00:27,social,referral,tablet
session_367,59,2023-03-06 03:21:51,2023-03-06 05:22:51,google,cpc,tablet
session_368,433,2022-06-19 13:20:57,2022-09-07 01:50:09,google,cpc,mobile
session_369,336,2022-08-07 17:30:45,2022-08-07 18:41:45,bing,organic,tablet
session_370,149,2022-08-03 14:59:14,2023-07-27 15:17:20,bing,referral,tablet
session_371,123,2022-08-16 15:30:04,2022-08-16 15:39:04,direct,email,tablet
session_372,231,2021-10-05 16:56:53,2023-09-17 13:04:44,direct,cpc,desktop
session_373,45,2021-06-23 05:13:31,2023-05-07 18:02:10,bing,referral,desktop
session_374,452,2021-06-05 09:29:02,2022-07-02 03:03:04,social,cpc,tablet
session_375,64,2022-04-18 21:15:23,2022-07-28 01:37:30,google,referral,mobile
session_376,415,2022-12-01 09:27:45,2022-12-01 11:42:45,google,cpc,mobile
session_377,205,2022-03-25 21:41:12,2022-12-05 18:34:57,bing,email,mobile
session_378,167,2021-02-16 01:22:53,2021-07-18 16:20:26,social,organic,mobile
session_379,281,2022-07-04 21:21:32,2022-07-04 23:18:32,direct,email,mobile
session_380,467,2022-10-27 01:58:29,2022-10-27 02:57:29,direct,cpc,desktop
session_381,104,2022-09-01 05:10:24,2023-06-04 15:43:37,social,email,tablet
session_382,178,2022-02-18 17:08:36,2022-09-18 06:05:39,social,organic,mobile
session_383,359,2022-04-11 15:48:14,2022-04-11 18:44:14,google,cpc,tablet
session_384,370,2021-08-25 07:12:50,2023-07-31 02:53:05,bing,referral,tablet
session_385,455,2022-02-19 23:22:34,2022-12-07 09:16:10,social,referral,mobile
session_386,67,2022-10-12 20:24:10,2023-04-29 08:08:41,social,email,mobile
session_387,194,2023-07-11 10:57:36,2023-07-11 13:34:36,social,referral,mobile
session_388,406,2023-07-02 09:13:46,2023-07-02 10:52:46,google,organic,desktop
session_389,246,2021-03-29 08:56:09,2022-07-22 04:46:58,direct,referral,tablet
session_390,199,2021-10-08 08:33:55,2021-10-08 11:26:55,google,email,desktop
session_391,23,2022-12-12 21:10:03,2022-12-12 22:35:03,direct,cpc,mobile
session_392,459,2023-09-03 10:28:45,2023-09-03 11:43:45,social,organic,mobile
session_393,167,2023-11-21 02:02:07,2023-11-21 04:15:07,social,cpc,tablet
session_394,136,2023-06-11 07:26:30,2023-06-11 10:00:30,bing,cpc,mobile
session_395,439,2023-01-23 01:17:17,2023-01-23 04:16:17,google,email,desktop
session_396,260,2023-05-26 14:38:40,2023-10-08 18:53:13,direct,email,tablet
session_397,139,2023-12-19 00:16:40,2023-12-19 01:12:40,bing,referral,desktop
session_398,148,2022-04-16 17:47:28,2023-08-15 20:30:01,google,organic,mobile
session_399,219,2022-12-21 15:30:18,2022-12-21 17:04:18,bing,email,desktop
session_400,242,2023-07-08 15:22:11,2023-07-08 16:07:11,social,email,desktop
session_401,203,2021-10-11 16:26:14,2021-11-22 17:45:14,google,referral,desktop
session_402,242,2021-06-25 04:46:53,2022-06-01 17:56:27,bing,email,mobile
session_403,164,2023-06-28 07:21:10,2023-06-28 07:34:10,social,cpc,mobile
session_404,452,2021-08-12 19:35:46,2022-06-18 20:11:18,bing,organic,mobile
session_405,452,2021-02-04 01:16:10,2021-08-02 21:47:18,social,referral,desktop
session_406,80,2021-06-08 13:32:50,2023-01-03 08:27:06,direct,referral,desktop
session_407,65,2023-04-21 19:35:01,2023-04-24 22:58:10,direct,cpc,desktop
session_408,413,2023-02-07 03:52:55,2023-02-07 05:19:55,direct,referral,tablet
session_409,424,2022-07-06 03:01:18,2022-07-06 04:31:18,bing,organic,tablet
session_410,35,2022-12-18 21:20:45,2023-08-10 16:40:59,google,referral,desktop
session_411,376,2022-06-14 21:10:16,2023-11-28 14:13:52,google,referral,tablet
session_412,318,2021-08-12 20:26:52,2022-01-04 23:45:07,bing,organic,mobile
session_413,227,2021-05-01 19:10:52,2021-06-28 08:12:26,bing,organic,desktop
session_414,240,2022-05-07 02:07:47,2023-01-02 05:53:47,social,organic,mobile
session_415,118,2021-03-12 18:30:59,2023-06-03 08:16:46,direct,email,desktop
session_416,313,2022-10-28 18:44:30,2022-10-28 18:48:30,google,organic,desktop
session_417,221,2023-04-08 03:46:05,2023-04-08 04:01:05,direct,organic,tablet
session_418,272,2023-03-25 14:08:15,2023-05-07 01:42:07,social,cpc,tablet
session_419,115,2023-11-01 20:49:32,2023-11-01 23:20:32,social,referral,desktop
session_420,332,2023-09-18 05:40:20,2023-09-18 07:11:20,direct,referral,desktop
session_421,22,2022-09-12 12:59:26,2023-04-25 16:23:00,google,organic,tablet
session_422,334,2022-11-16 03:48:59,2023-11-16 08:00:18,bing,referral,mobile
session_423,289,2023-10-06 13:13:13,2023-10-06 13:38:13,direct,cpc,mobile
session_424,177,2021-06-25 07:46:42,2022-04-15 07:35:44,direct,referral,tablet
session_425,440,2021-02-26 16:41:04,2023-11-10 06:21:12,bing,organic,tablet
session_426,233,2022-12-22 20:36:51,2022-12-22 21:18:51,direct,cpc,desktop
session_427,294,2023-03-21 14:24:55,2023-08-17 12:57:17,google,cpc,mobile
session_428,460,2023-12-21 06:53:40,2023-12-21 07:15:40,bing,organic,desktop
session_429,362,2021-01-11 14:11:03,2022-03-24 17:18:57,google,email,mobile
session_430,424,2022-12-24 11:08:04,2022-12-24 12:02:04,direct,cpc,mobile
session_431,62,2022-07-06 14:16:46,2022-08-20 19:55:55,social,cpc,tablet
session_432,51,2023-08-31 06:51:15,2023-08-31 09:07:15,google,referral,desktop
session_433,361,2023-06-24 06:57:40,2023-06-24 08:12:40,google,email,mobile
session_434,137,2021-08-17 09:12:40,2023-04-06 09:55:11,social,organic,desktop
session_435,283,2023-06-01 03:04:14,2023-06-01 04:21:14,bing,referral,tablet
session_436,488,2022-02-13 00:17:28,2022-03-14 19:35:30,bing,organic,tablet
session_437,145,2021-12-30 07:27:01,2021-12-30 09:36:01,direct,organic,desktop
session_438,478,2022-04-17 06:31:25,2022-04-17 08:32:25,google,organic,tablet
session_439,336,2023-10-01 14:40:49,2023-10-01 15:21:49,direct,referral,tablet
session_440,165,2022-03-24 17:29:58,2023-05-25 02:10:00,direct,organic,tablet
session_441,462,2023-07-24 00:41:10,2023-07-24 01:17:10,bing,cpc,mobile
session_442,390,2021-01-16 00:00:01,2021-11-10 06:20:24,social,organic,mobile
session_443,103,2021-08-20 12:56:57,2022-12-27 04:01:18,social,email,tablet
session_444,66,2023-06-24 22:58:24,2023-09-08 15:56:56,bing,organic,desktop
session_445,460,2023-03-20 01:50:19,2023-03-20 04:19:19,bing,cpc,tablet
session_446,220,2022-02-22 12:25:13,2022-06-27 02:45:56,google,referral,mobile
session_447,171,2023-05-02 03:10:30,2023-05-02 03:30:30,bing,email,desktop
session_448,403,2021-12-24 05:22:37,2022-06-02 14:38:38,bing,email,tablet
session_449,322,2022-06-28 13:49:06,2022-06-28 16:02:06,google,email,mobile
session_450,142,2022-03-03 00:45:43,2023-03-19 22:14:07,bing,organic,desktop
session_451,53,2023-08-25 04:28:23,2023-08-25 06:36:23,bing,cpc,tablet
session_452,322,2023-02-05 04:21:14,2023-06-15 03:27:31,direct,email,desktop
session_453,294,2023-07-06 14:25:37,2023-07-06 15:28:37,google,cpc,tablet
session_454,136,2021-05-10 04:38:38,2022-09-12 15:11:04,direct,organic,desktop
session_455,43,2022-12-16 19:22:26,2023-10-18 12:20:50,social,cpc,desktop
session_456,137,2022-05-18 07:54:33,2022-05-18 08:50:33,direct,referral,tablet
session_457,265,2022-05-30 03:06:15,2022-10-09 08:15:46,bing,referral,mobile
session_458,28,2023-08-12 22:54:14,2023-08-13 00:54:14,bing,email,desktop
session_459,286,2023-05-31 08:33:55,2023-05-31 10:10:55,direct,email,desktop
session_460,340,2021-04-04 17:54:43,2021-10-10 13:38:07,bing,referral,mobile
session_461,67,2021-04-22 22:39:04,2022-07-18 01:11:11,social,cpc,tablet
session_462,125,2022-11-04 14:57:20,2023-01-26 07:18:23,social,referral,desktop
session_463,244,2023-08-19 08:47:01,2023-08-19 10:14:01,direct,email,desktop
session_464,446,2022-06-10 04:22:34,2022-06-10 05:29:34,social,organic,tablet
session_465,298,2022-08-07 17:14:07,2023-06-07 11:40:48,google,cpc,tablet
session_466,314,2022-03-06 03:33:08,2022-03-06 05:35:08,bing,email,tablet
session_467,341,2022-09-16 03:59:19,2022-10-01 16:10:13,social,organic,mobile
session_468,193,2023-03-29 21:12:46,2023-03-29 23:01:46,google,email,mobile
session_469,122,2022-07-24 01:02:15,2022-12-22 06:49:06,direct,organic,mobile
session_470,345,2021-01-20 16:54:00,2023-07-27 05:24:30,direct,cpc,desktop
session_471,421,2023-10-10 14:23:05,2023-10-10 16:45:05,social,cpc,tablet
session_472,51,2022-09-30 10:53:13,2022-10-09 03:14:28,social,email,desktop
session_473,188,2021-01-12 23:14:42,2022-03-25 04:21:18,bing,cpc,mobile
session_474,484,2021-09-12 22:57:53,2022-09-20 00:37:13,direct,email,tablet
session_475,133,2023-08-15 17:06:28,2023-08-15 18:53:28,google,cpc,tablet
session_476,263,2021-09-27 20:04:09,2023-08-18 17:01:42,social,organic,tablet
session_477,472,2021-09-10 05:24:12,2023-08-01 21:09:26,direct,email,desktop
session_478,28,2023-02-01 09:31:15,2023-06-15 00:30:42,direct,organic,tablet
session_479,482,2021-03-31 18:43:38,2023-06-25 00:16:36,bing,referral,tablet
session_480,195,2023-05-21 20:47:41,2023-05-21 21:03:41,social,cpc,tablet
session_481,375,2021-01-19 18:26:52,2023-10-21 22:34:39,direct,referral,mobile
session_482,452,2023-03-03 02:55:35,2023-12-15 04:09:56,social,organic,mobile
session_483,439,2022-06-08 11:31:52,2023-02-11 04:03:03,bing,email,desktop
session_484,166,2022-06-28 22:25:27,2023-04-12 17:41:45,bing,referral,desktop
session_485,242,2021-09-26 21:26:02,2021-09-26 22:15:02,bing,referral,mobile
session_486,467,2023-02-14 05:54:10,2023-02-14 06:13:10,google,referral,mobile
session_487,69,2022-09-20 05:01:18,2022-10-09 18:13:00,direct,organic,desktop
session_488,455,2021-01-28 00:41:53,2021-07-13 13:02:26,social,organic,desktop
session_489,236,2021-10-01 01:50:01,2022-10-10 01:15:42,social,referral,mobile
session_490,347,2023-08-08 01:15:51,2023-08-08 02:08:51,direct,organic,tablet
session_491,240,2023-05-18 09:55:01,2023-05-18 11:20:01,google,cpc,mobile
session_492,384,2021-08-09 16:34:46,2022-08-24 03:15:52,social,email,mobile
session_493,323,2022-12-30 04:21:28,2022-12-30 06:50:28,social,referral,desktop
session_494,323,2022-05-09 13:22:17,2022-05-09 14:42:17,bing,cpc,tablet
session_495,280,2023-07-17 06:45:33,2023-07-17 06:53:33,direct,referral,tablet
session_496,262,2022-03-30 10:29:55,2022-03-30 11:58:55,direct,organic,mobile
session_497,220,2022-12-03 09:05:04,2023-06-12 21:37:16,google,cpc,desktop
session_498,298,2023-03-23 10:10:19,2023-03-23 10:37:19,google,email,mobile
session_499,394,2022-07-23 20:01:32,2023-10-19 13:44:59,social,referral,mobile
session_500,175,2021-12-31 08:04:09,2021-12-31 10:54:09,direct,email,desktop
session_501,428,2023-06-08 10:36:16,2023-06-08 11:01:16,direct,email,desktop
session_502,47,2021-11-15 05:26:46,2023-11-27 05:32:34,direct,referral,mobile
session_503,426,2023-09-17 05:19:43,2023-09-17 07:50:43,google,email,mobile
session_504,72,2021-08-15 07:30:35,2022-01-31 23:01:45,google,organic,desktop
session_505,135,2021-10-20 02:32:06,2023-01-17 05:23:00,social,cpc,desktop
session_506,300,2021-01-08 19:33:13,2023-01-15 07:30:25,google,organic,desktop
session_507,56,2022-12-18 19:55:47,2022-12-18 21:33:47,google,cpc,mobile
session_508,143,2023-12-02 10:09:44,2023-12-02 11:33:44,bing,email,tablet
session_509,415,2021-09-23 11:58:01,2021-09-23 14:13:01,google,referral,tablet
session_510,433,2023-08-08 10:16:53,2023-08-08 11:12:53,direct,organic,tablet
session_511,297,2023-04-23 06:18:57,2023-04-23 06:36:57,direct,cpc,tablet
session_512,202,2023-01-23 06:53:16,2023-01-23 08:14:16,direct,cpc,desktop
session_513,297,2023-03-11 05:06:56,2023-03-11 07:44:56,bing,referral,tablet
session_514,58,2023-03-22 04:44:49,2023-06-01 17:03:36,bing,organic,mobile
session_515,143,2022-01-27 18:13:34,2022-01-27 19:51:34,direct,email,tablet
session_516,309,2023-08-10 05:23:40,2023-08-10 07:25:40,google,cpc,desktop
session_517,483,2023-08-08 06:07:33,2023-08-08 06:15:33,social,email,tablet
session_518,438,2021-09-23 11:09:28,2023-07-26 12:17:34,bing,referral,desktop
session_519,312,2021-05-05 02:11:17,2022-10-31 19:56:52,social,organic,desktop
session_520,277,2023-11-12 01:07:54,2023-11-12 02:48:54,google,referral,desktop
session_521,362,2022-03-27 12:50:20,2022-03-27 12:53:20,google,referral,desktop
session_522,299,2021-09-14 11:50:21,2022-06-12 17:06:31,social,email,desktop
session_523,139,2021-01-11 10:23:06,2023-10-15 18:38:33,bing,cpc,tablet
session_524,59,2021-01-23 07:14:25,2023-04-18 10:00:49,google,email,tablet
session_525,375,2022-04-02 20:02:29,2023-03-31 04:24:56,google,organic,mobile
session_526,417,2022-03-07 19:57:28,2023-06-11 10:28:34,direct,referral,mobile
session_527,381,2021-06-22 08:49:08,2022-02-13 03:12:09,bing,cpc,mobile
session_528,225,2022-10-23 04:42:38,2022-10-23 06:03:38,bing,email,desktop
session_529,26,2021-10-04 06:27:35,2022-06-22 07:49:11,social,organic,desktop
session_530,123,2022-10-14 07:49:02,2022-10-14 10:02:02,google,referral,tablet
session_531,388,2023-06-08 17:07:46,2023-06-08 18:07:46,direct,cpc,tablet
session_532,385,2023-07-09 19:23:09,2023-07-09 19:32:09,google,referral,mobile
session_533,46,2021-03-27 14:17:19,2022-01-07 07:00:58,bing,email,desktop
session_534,6,2022-04-10 08:24:07,2023-11-07 21:53:16,direct,referral,mobile
session_535,473,2022-11-17 01:19:55,2023-06-01 08:44:48,google,organic,desktop
session_536,418,2021-03-20 05:31:25,2022-11-28 12:19:59,bing,cpc,tablet
session_537,147,2022-08-17 11:47:25,2023-06-04 09:16:40,google,referral,mobile
session_538,219,2022-07-27 10:46:46,2023-05-18 15:41:34,direct,referral,tablet
session_539,294,2022-04-19 13:59:13,2022-04-19 14:09:13,social,email,tablet
session_540,295,2022-09-08 17:19:59,2023-07-26 23:39:19,bing,cpc,tablet
session_541,356,2021-07-15 10:34:48,2021-10-06 09:10:32,google,cpc,mobile
session_542,134,2022-09-21 18:24:04,2023-09-07 09:42:21,direct,referral,mobile
session_543,88,2021-08-20 05:32:19,2022-06-01 08:57:07,social,email,mobile
session_544,114,2022-12-18 15:23:39,2022-12-18 16:09:39,social,email,mobile
session_545,86,2022-04-16 23:08:05,2023-08-05 18:19:03,direct,email,tablet
session_546,28,2023-08-04 22:47:00,2023-08-05 00:31:00,bing,organic,tablet
session_547,32,2023-11-13 04:16:32,2023-11-13 05:25:32,bing,organic,tablet
session_548,176,2022-07-24 14:00:34,2023-03-23 09:37:32,social,referral,tablet
session_549,336,2022-03-15 10:45:48,2022-03-19 10:06:13,direct,cpc,tablet
session_550,223,2022-05-20 09:19:03,2023-11-01 08:05:45,bing,email,tablet
session_551,287,2023-02-12 04:55:47,2023-02-12 05:20:47,google,email,mobile
session_552,201,2023-02-22 01:43:40,2023-02-22 03:27:40,direct,cpc,tablet
session_553,71,2023-09-27 10:24:05,2023-09-27 10:55:05,bing,organic,tablet
session_554,319,2021-08-28 06:08:25,2023-08-31 14:10:32,social,organic,desktop
session_555,452,2023-02-15 22:06:44,2023-05-24 11:34:51,social,email,mobile
session_556,269,2021-12-07 00:36:45,2021-12-07 01:02:45,google,organic,mobile
session_557,484,2022-10-04 22:18:52,2022-10-05 01:06:52,bing,email,desktop
session_558,413,2023-10-04 22:50:08,2023-10-05 00:55:08,direct,email,tablet
session_559,322,2022-08-26 05:12:16,2022-08-26 08:06:16,google,referral,tablet
session_560,6,2022-11-08 01:38:04,2023-07-06 03:26:48,social,cpc,tablet
session_561,349,2021-12-17 11:48:37,2023-04-25 23:54:15,google,cpc,tablet
session_562,484,2023-02-08 09:44:12,2023-02-08 10:31:12,google,referral,desktop
session_563,441,2022-07-02 00:37:04,2023-02-19 01:53:20,direct,cpc,mobile
session_564,326,2023-11-22 18:39:10,2023-11-22 21:12:10,bing,email,desktop
session_565,11,2022-09-10 13:52:19,2022-09-10 13:58:19,social,organic,desktop
session_566,459,2023-01-04 03:52:13,2023-01-04 06:10:13,social,cpc,tablet
session_567,387,2022-10-07 22:32:42,2023-01-02 10:57:06,direct,referral,desktop
session_568,461,2021-01-16 00:13:29,2022-10-14 00:37:44,direct,email,desktop
session_569,214,2021-02-04 16:50:26,2021-11-16 07:08:21,google,cpc,desktop
session_570,34,2021-05-03 02:16:54,2022-08-02 01:13:54,direct,email,tablet
session_571,94,2022-07-22 16:07:41,2022-07-22 19:06:41,social,organic,tablet
session_572,168,2022-02-15 01:04:33,2022-02-15 02:14:33,google,referral,mobile
session_573,50,2022-12-07 19:49:14,2023-10-04 05:23:37,social,referral,desktop
session_574,300,2022-03-16 11:07:54,2022-03-16 12:00:54,bing,email,desktop
session_575,47,2021-02-05 00:52:45,2023-12-25 02:40:33,direct,email,tablet
session_576,115,2021-06-11 23:37:19,2021-12-24 14:27:03,bing,cpc,desktop
session_577,248,2022-02-10 23:43:49,2022-02-11 00:12:49,bing,cpc,desktop
session_578,490,2021-11-04 22:08:10,2023-09-01 01:33:06,social,organic,tablet
session_579,75,2022-09-07 20:51:27,2023-06-05 08:25:04,bing,email,mobile
session_580,154,2022-06-30 17:44:40,2022-06-30 18:06:40,direct,referral,tablet
session_581,67,2021-12-10 16:28:08,2023-02-24 15:29:03,social,email,tablet
session_582,290,2022-05-11 01:58:32,2022-05-11 02:28:32,google,referral,mobile
session_583,333,2021-10-19 17:45:27,2023-09-25 09:23:33,bing,cpc,desktop
session_584,161,2021-06-17 05:08:35,2021-06-27 11:56:22,bing,cpc,desktop
session_585,231,2022-11-30 02:21:00,2022-11-30 05:06:00,bing,referral,tablet
session_586,14,2022-08-21 09:11:43,2023-02-25 17:09:24,social,email,tablet
session_587,28,2022-06-17 11:30:48,2023-09-18 03:33:38,google,email,tablet
session_588,188,2022-03-12 12:58:43,2023-02-02 23:17:44,direct,referral,tablet
session_589,235,2022-10-20 19:34:24,2022-10-20 20:39:24,google,organic,desktop
session_590,143,2021-01-17 14:29:13,2021-07-08 14:12:39,bing,organic,desktop
