history_id,card_id,point_change,change_date,order_id,order_type
2533,255,591,2023-01-29,2218,mobile_order
2534,161,408,2022-01-17,58,mobile_order
2535,71,754,2023-01-12,485,qr_order
2536,81,71,2023-03-31,488,ec_order
2537,203,483,2022-09-21,2242,ec_order
2538,272,-697,2021-04-13,396,ec_order
2539,28,832,2023-07-12,2141,qr_order
2540,105,-806,2022-12-08,2538,ec_order
2541,257,219,2022-09-08,513,ec_order
2542,196,-665,2021-04-21,596,qr_order
2543,26,-191,2022-09-30,556,mobile_order
2544,105,-277,2022-02-22,343,mobile_order
2545,118,652,2022-03-23,1117,mobile_order
2546,24,889,2022-11-11,2345,mobile_order
2547,254,725,2023-06-30,2497,ec_order
2548,270,887,2021-10-29,437,qr_order
2549,149,377,2022-05-04,25,ec_order
2550,172,-413,2023-01-28,1493,mobile_order
2551,66,996,2022-04-08,1358,ec_order
2552,270,887,2022-10-03,446,mobile_order
2553,281,359,2022-02-07,1472,qr_order
2554,224,-134,2023-03-08,785,ec_order
2555,145,-268,2023-02-19,2854,qr_order
2556,113,40,2022-03-16,2341,ec_order
2557,193,203,2021-01-28,594,qr_order
2558,268,167,2021-02-07,2532,qr_order
2559,252,-824,2023-09-04,2313,mobile_order
2560,129,-256,2022-08-08,397,mobile_order
2561,175,-355,2022-12-25,1617,qr_order
2562,62,-176,2023-09-10,1970,mobile_order
2563,132,391,2022-07-04,2987,qr_order
2564,156,971,2021-12-04,2047,qr_order
2565,74,876,2021-06-07,2042,qr_order
2566,10,-38,2023-11-14,325,qr_order
2567,232,-756,2023-03-18,1587,ec_order
2568,94,460,2022-09-26,2801,ec_order
2569,249,901,2022-02-02,990,qr_order
2570,134,-97,2021-01-03,1971,ec_order
2571,166,-767,2021-11-04,1291,qr_order
2572,142,82,2022-11-14,1415,qr_order
2573,103,673,2023-09-01,597,ec_order
2574,208,110,2022-04-02,2345,mobile_order
2575,184,586,2022-04-29,2407,mobile_order
2576,124,-278,2021-08-14,438,ec_order
2577,286,87,2022-11-22,2209,ec_order
2578,139,-309,2023-07-04,2254,mobile_order
2579,159,568,2021-09-08,2753,mobile_order
2580,266,-120,2021-07-11,2060,mobile_order
2581,147,895,2022-10-29,2882,mobile_order
2582,100,-967,2022-04-05,644,ec_order
2583,107,-870,2023-06-24,783,ec_order
2584,196,421,2023-12-16,652,ec_order
2585,263,938,2021-04-25,2351,ec_order
2586,171,-590,2021-04-24,244,qr_order
2587,220,69,2023-06-28,235,mobile_order
2588,121,-858,2022-10-15,1981,ec_order
2589,115,-433,2023-03-29,2262,mobile_order
2590,64,-844,2023-01-01,1040,mobile_order
2591,298,-501,2022-03-26,1500,mobile_order
2592,66,217,2022-02-09,2192,mobile_order
2593,35,807,2021-07-01,840,qr_order
2594,231,-433,2022-07-08,442,qr_order
2595,281,766,2023-04-11,997,ec_order
2596,96,15,2023-01-12,581,mobile_order
2597,102,867,2023-06-08,304,ec_order
2598,116,-127,2022-01-26,1549,ec_order
2599,138,574,2022-01-26,2494,qr_order
2600,132,876,2023-11-25,314,ec_order
2601,262,627,2023-07-27,256,ec_order
2602,298,-984,2021-07-17,837,ec_order
2603,116,-540,2023-09-20,772,mobile_order
2604,16,452,2022-02-06,1627,ec_order
2605,91,745,2021-08-13,1344,ec_order
2606,80,111,2022-09-01,2937,mobile_order
2607,153,810,2023-07-17,2234,ec_order
2608,200,-839,2022-06-28,2919,ec_order
2609,267,841,2022-09-02,2982,qr_order
2610,171,-562,2021-06-11,119,mobile_order
2611,142,993,2022-04-29,2821,qr_order
2612,273,-339,2021-12-12,1932,ec_order
2613,214,506,2021-08-05,617,ec_order
2614,92,726,2021-12-07,442,ec_order
2615,21,559,2022-10-25,686,ec_order
2616,2,-128,2022-03-07,639,qr_order
2617,298,-887,2023-04-14,108,ec_order
2618,203,606,2022-10-07,2291,ec_order
2619,178,-367,2022-10-14,1520,mobile_order
2620,222,-821,2023-01-27,1227,ec_order
2621,49,-526,2023-07-24,1291,mobile_order
2622,174,5,2022-03-29,201,qr_order
2623,169,347,2021-02-14,2564,qr_order
2624,18,308,2023-08-29,1612,mobile_order
2625,11,-161,2021-08-08,2289,qr_order
2626,28,-137,2022-06-19,2282,mobile_order
2627,98,897,2023-03-29,931,qr_order
2628,137,-231,2022-10-04,727,qr_order
2629,281,133,2021-07-12,1338,mobile_order
2630,239,532,2023-10-05,339,qr_order
2631,69,-687,2023-07-28,736,mobile_order
2632,36,-380,2022-01-29,1568,mobile_order
2633,24,436,2022-10-28,1638,qr_order
2634,45,933,2021-03-19,2196,mobile_order
2635,119,47,2021-09-08,751,mobile_order
2636,76,-179,2021-06-19,1388,mobile_order
2637,249,-296,2023-09-05,2234,ec_order
2638,297,-784,2021-12-09,2411,mobile_order
2639,168,-810,2021-11-20,2003,mobile_order
2640,298,766,2022-10-18,2223,qr_order
2641,230,-270,2023-02-10,857,mobile_order
2642,58,-352,2023-07-04,711,mobile_order
2643,70,-960,2023-01-11,1604,qr_order
2644,67,579,2023-03-18,1486,mobile_order
2645,277,905,2021-04-24,341,ec_order
2646,53,-357,2023-02-08,857,qr_order
2647,37,-16,2022-03-20,2294,ec_order
2648,117,-954,2022-10-11,2136,qr_order
2649,66,928,2023-05-29,1627,ec_order
2650,79,-323,2022-03-26,892,qr_order
2651,285,908,2022-12-23,245,qr_order
2652,246,-481,2023-08-27,955,mobile_order
2653,161,737,2022-10-08,666,qr_order
2654,117,-431,2022-04-14,2628,mobile_order
2655,126,215,2023-09-06,1504,qr_order
2656,244,312,2021-07-23,166,qr_order
2657,50,450,2023-12-04,2433,mobile_order
2658,46,582,2022-06-14,2860,qr_order
2659,282,-887,2022-10-02,2761,ec_order
2660,155,599,2023-11-15,1215,qr_order
2661,231,946,2021-11-08,2772,qr_order
2662,297,397,2023-02-26,103,qr_order
2663,170,626,2022-10-25,1174,qr_order
2664,219,-524,2022-07-25,1922,ec_order
2665,136,-57,2021-04-10,974,ec_order
2666,273,649,2022-07-04,953,mobile_order
2667,233,-369,2023-02-21,2133,qr_order
2668,172,542,2022-10-16,2432,ec_order
2669,125,-110,2021-08-20,761,mobile_order
2670,41,-175,2023-06-26,2613,qr_order
2671,56,-664,2023-04-12,922,ec_order
2672,249,294,2021-11-23,1472,mobile_order
2673,105,-145,2021-07-25,1659,ec_order
2674,89,-10,2023-08-21,445,qr_order
2675,75,-257,2022-12-06,1320,ec_order
2676,239,-978,2022-06-26,2743,mobile_order
2677,194,983,2021-07-14,1819,ec_order
2678,36,-458,2022-02-22,2771,mobile_order
2679,287,450,2022-03-15,666,ec_order
2680,190,-452,2021-04-10,2304,qr_order
2681,285,-195,2023-10-29,2472,ec_order
2682,100,-329,2022-07-18,1927,mobile_order
2683,25,-631,2022-09-21,554,ec_order
2684,16,-453,2022-06-28,1947,mobile_order
2685,134,-960,2021-10-03,1447,mobile_order
2686,64,-690,2021-10-31,410,mobile_order
2687,297,152,2022-11-19,721,mobile_order
2688,167,50,2022-11-27,1315,qr_order
2689,59,212,2022-11-01,2777,mobile_order
2690,120,731,2023-06-08,987,ec_order
2691,295,-83,2021-01-26,2380,ec_order
2692,185,385,2023-03-26,1541,qr_order
2693,166,-749,2021-10-29,1603,ec_order
2694,228,-317,2021-03-26,2137,mobile_order
2695,26,-482,2022-10-03,610,ec_order
2696,31,184,2022-03-15,1794,mobile_order
2697,8,388,2021-04-08,1819,ec_order
2698,149,-439,2022-08-12,2495,qr_order
2699,211,796,2022-12-16,1984,qr_order
2700,195,-804,2022-09-25,631,mobile_order
2701,184,632,2022-07-09,423,mobile_order
2702,200,-761,2021-04-16,848,qr_order
2703,40,859,2023-01-30,118,qr_order
2704,277,-343,2021-04-26,2598,mobile_order
2705,192,632,2023-05-18,2872,mobile_order
2706,207,-701,2022-07-19,258,qr_order
2707,163,57,2021-11-09,2962,mobile_order
2708,238,-11,2021-07-23,1591,qr_order
2709,241,-643,2021-03-25,2324,mobile_order
2710,242,869,2023-01-18,2833,qr_order
2711,177,-606,2023-12-26,1221,ec_order
2712,47,-892,2023-10-06,682,qr_order
2713,293,-834,2023-10-25,1119,qr_order
2714,26,-737,2023-05-04,1703,mobile_order
2715,284,-60,2023-05-15,2114,mobile_order
2716,148,-34,2021-10-21,1606,ec_order
2717,23,131,2022-02-03,1938,qr_order
2718,79,84,2021-12-17,811,qr_order
2719,166,641,2023-10-28,1846,ec_order
2720,229,360,2021-10-12,2688,mobile_order
2721,131,505,2021-02-11,1539,mobile_order
2722,114,-637,2022-11-24,855,mobile_order
2723,248,-623,2021-07-13,2854,mobile_order
2724,67,796,2022-05-11,2967,mobile_order
2725,88,590,2022-11-09,2518,mobile_order
2726,253,-477,2023-12-03,2837,ec_order
2727,153,-358,2021-10-17,2855,ec_order
2728,56,557,2023-07-25,909,qr_order
2729,171,391,2021-09-25,1217,qr_order
2730,173,618,2021-01-21,655,mobile_order
2731,199,383,2021-01-25,2794,qr_order
2732,199,-101,2022-03-03,1105,ec_order
2733,115,-2,2022-03-08,1132,mobile_order
2734,286,692,2023-10-21,2926,mobile_order
2735,239,453,2021-06-03,2887,qr_order
2736,28,393,2022-12-15,857,qr_order
2737,180,968,2022-04-04,1663,qr_order
2738,271,73,2021-09-24,1026,ec_order
2739,288,-956,2023-02-01,2594,ec_order
2740,159,587,2021-09-07,2704,ec_order
2741,153,901,2022-06-25,625,qr_order
2742,28,386,2022-12-22,2113,mobile_order
2743,153,742,2021-01-06,1258,ec_order
2744,129,179,2023-07-18,1277,mobile_order
2745,238,669,2023-01-14,372,mobile_order
2746,192,-398,2023-12-13,2105,ec_order
2747,185,915,2023-03-08,1158,ec_order
2748,176,213,2021-04-22,415,mobile_order
2749,177,-60,2022-07-21,696,qr_order
2750,92,216,2021-12-18,1982,mobile_order
2751,95,423,2023-07-02,477,mobile_order
2752,67,84,2022-05-03,2865,qr_order
2753,4,-943,2022-09-10,64,qr_order
2754,209,-276,2021-11-13,1534,qr_order
2755,52,-666,2021-05-28,1886,qr_order
2756,297,-523,2021-07-11,2111,qr_order
2757,36,-287,2022-02-10,2446,ec_order
2758,254,-223,2023-12-06,1517,ec_order
2759,228,-13,2023-04-19,1993,mobile_order
2760,287,-766,2021-09-17,128,ec_order
2761,59,809,2023-03-24,747,ec_order
2762,98,-564,2021-12-21,1602,mobile_order
2763,296,-818,2022-12-28,2050,qr_order
2764,94,270,2023-04-08,1482,qr_order
2765,280,873,2021-02-03,937,ec_order
2766,4,-974,2023-06-26,1354,mobile_order
2767,135,226,2023-02-12,1884,qr_order
2768,179,-810,2023-05-03,2511,mobile_order
2769,123,388,2021-06-02,1810,mobile_order
2770,264,960,2023-11-16,1541,mobile_order
2771,286,-993,2022-12-12,2435,mobile_order
2772,141,-216,2022-08-03,1508,ec_order
2773,38,297,2021-11-05,2709,mobile_order
2774,10,-903,2022-12-01,1729,mobile_order
2775,144,-653,2021-03-01,2454,ec_order
2776,171,-758,2023-09-06,356,mobile_order
2777,252,-471,2023-10-27,742,mobile_order
2778,74,-685,2022-11-29,2270,mobile_order
2779,211,-360,2021-10-12,1589,qr_order
2780,125,870,2022-12-18,459,mobile_order
2781,195,-140,2023-08-01,442,ec_order
2782,211,658,2022-06-04,2719,ec_order
2783,158,-107,2023-02-14,1206,qr_order
2784,23,-763,2023-05-26,1322,qr_order
2785,29,333,2023-08-22,2006,ec_order
2786,205,524,2021-09-07,973,qr_order
2787,285,27,2022-10-08,304,mobile_order
2788,46,-343,2023-11-09,2135,qr_order
2789,58,-450,2023-06-26,1231,mobile_order
2790,17,76,2021-12-01,1680,qr_order
2791,252,62,2021-08-16,911,mobile_order
2792,298,532,2022-06-01,2013,ec_order
2793,156,-160,2021-11-21,2178,mobile_order
2794,280,554,2021-06-28,2059,ec_order
2795,169,-567,2023-04-27,2836,ec_order
2796,278,-427,2023-03-07,1259,ec_order
2797,248,-834,2021-05-27,2419,qr_order
2798,203,-892,2023-08-17,1624,mobile_order
2799,125,408,2021-08-21,1722,qr_order
2800,78,362,2022-02-16,276,mobile_order
2801,206,308,2022-09-22,1921,qr_order
2802,141,-810,2021-02-04,1254,qr_order
2803,67,-494,2021-03-18,2548,ec_order
2804,16,730,2023-03-06,1771,mobile_order
2805,53,-489,2023-11-26,971,mobile_order
2806,217,-176,2022-09-27,871,qr_order
2807,204,-400,2022-05-17,432,ec_order
2808,170,412,2021-06-09,188,qr_order
2809,64,-798,2023-07-28,2494,ec_order
2810,45,-354,2022-07-22,2696,qr_order
2811,119,-207,2021-06-23,2577,ec_order
2812,232,113,2021-05-26,24,mobile_order
2813,83,-145,2021-03-01,856,ec_order
2814,291,809,2023-07-23,904,qr_order
2815,174,507,2023-02-17,866,mobile_order
2816,289,781,2022-03-16,1646,mobile_order
2817,279,-305,2022-02-03,2373,ec_order
2818,28,-498,2023-07-27,860,ec_order
2819,66,-942,2023-08-29,2829,mobile_order
2820,250,-699,2023-07-28,694,mobile_order
2821,264,86,2023-11-24,91,ec_order
2822,222,771,2022-11-15,1858,ec_order
2823,184,630,2023-09-23,1145,mobile_order
2824,112,460,2021-09-18,1139,ec_order
2825,239,-546,2023-10-16,370,mobile_order
2826,198,219,2022-10-06,898,ec_order
2827,247,-778,2023-10-26,512,ec_order
2828,3,-661,2022-03-12,1195,mobile_order
2829,281,-605,2021-09-12,240,mobile_order
2830,224,-759,2021-05-31,2914,qr_order
2831,116,591,2022-07-17,2715,mobile_order
2832,50,467,2022-04-06,67,mobile_order
2833,143,559,2021-09-08,1646,ec_order
2834,111,-140,2023-10-13,1757,ec_order
2835,260,-914,2021-03-30,75,mobile_order
2836,40,306,2022-04-17,2301,mobile_order
2837,146,-801,2021-10-16,1748,qr_order
2838,99,581,2022-01-08,358,ec_order
2839,16,-545,2023-09-10,2858,qr_order
2840,203,326,2022-06-05,1294,mobile_order
2841,208,894,2021-10-19,1204,qr_order
2842,122,833,2021-04-15,1365,mobile_order
2843,138,-47,2022-11-16,1215,ec_order
2844,80,-166,2022-01-16,771,mobile_order
2845,193,-732,2023-07-09,2456,ec_order
2846,224,-537,2022-11-24,772,mobile_order
2847,243,579,2021-08-12,2031,qr_order
2848,215,-1,2022-10-12,1030,mobile_order
2849,269,520,2023-12-14,1268,ec_order
2850,159,148,2023-08-13,1787,ec_order
2851,10,203,2023-10-27,1976,mobile_order
2852,105,-184,2023-09-21,370,qr_order
2853,126,-912,2021-03-02,2808,ec_order
2854,296,728,2023-12-10,67,qr_order
2855,89,95,2022-06-17,562,qr_order
2856,137,-373,2023-04-02,1288,qr_order
2857,171,972,2022-04-03,1092,qr_order
2858,196,-21,2022-03-08,2859,qr_order
2859,5,137,2023-11-10,2981,ec_order
2860,9,148,2023-06-09,1268,mobile_order
2861,141,162,2022-04-17,623,mobile_order
2862,38,36,2022-10-04,1838,qr_order
2863,212,-881,2023-07-19,2555,qr_order
2864,168,837,2021-04-26,1428,ec_order
2865,214,-185,2023-12-27,248,qr_order
2866,136,935,2022-11-25,2703,ec_order
2867,28,85,2022-09-28,901,ec_order
2868,256,488,2021-03-12,1335,mobile_order
2869,201,265,2023-10-03,2106,qr_order
2870,151,-676,2021-09-21,1071,ec_order
2871,212,-308,2022-11-26,798,qr_order
2872,3,-5,2023-05-16,2093,ec_order
2873,69,-337,2023-09-06,94,mobile_order
2874,146,-785,2023-05-30,585,qr_order
2875,122,614,2021-03-11,61,mobile_order
2876,291,277,2021-07-28,1998,qr_order
2877,250,892,2023-10-01,1411,ec_order
2878,286,936,2021-05-18,1077,mobile_order
2879,109,63,2021-06-25,347,qr_order
2880,160,144,2022-10-20,2527,ec_order
2881,75,-602,2023-11-27,2763,mobile_order
2882,163,704,2022-07-04,60,mobile_order
2883,173,800,2022-07-26,741,mobile_order
2884,154,-806,2021-11-07,1760,mobile_order
2885,188,-288,2021-10-03,906,ec_order
2886,199,-172,2022-01-04,2810,mobile_order
2887,13,244,2022-12-27,210,qr_order
2888,160,178,2023-10-22,365,mobile_order
2889,39,-334,2023-02-14,693,mobile_order
2890,58,-250,2023-09-26,1472,qr_order
2891,153,-519,2022-06-27,1247,qr_order
2892,165,-744,2021-10-21,1761,qr_order
2893,169,120,2023-06-26,243,qr_order
2894,130,-8,2021-01-20,2366,qr_order
2895,71,-281,2021-05-30,1846,ec_order
2896,7,-328,2022-02-11,2452,mobile_order
2897,64,-957,2023-11-17,1745,ec_order
2898,276,37,2023-11-10,2996,qr_order
2899,91,-26,2023-04-19,970,ec_order
2900,208,-982,2021-07-25,2273,qr_order
2901,3,-471,2021-10-11,2300,qr_order
2902,186,922,2021-06-15,1217,qr_order
2903,223,-406,2022-04-30,1348,qr_order
2904,86,-458,2023-01-21,2034,mobile_order
2905,281,947,2022-05-30,178,qr_order
2906,228,196,2023-01-30,2941,mobile_order
2907,19,-506,2023-10-15,867,qr_order
2908,16,605,2022-05-01,1964,mobile_order
2909,26,713,2023-07-27,1751,mobile_order
2910,17,219,2022-09-18,2855,mobile_order
2911,123,749,2022-10-26,285,ec_order
2912,229,-113,2021-02-20,405,qr_order
2913,61,732,2023-02-01,1896,qr_order
2914,123,-896,2023-04-08,1929,mobile_order
2915,198,-449,2023-07-30,1211,ec_order
2916,15,698,2021-09-07,2457,ec_order
2917,7,785,2023-02-11,2996,ec_order
2918,226,179,2021-08-17,981,qr_order
2919,46,137,2022-08-12,92,mobile_order
2920,35,720,2021-08-19,1645,mobile_order
2921,125,-425,2022-06-03,1709,ec_order
2922,97,192,2023-12-07,844,mobile_order
2923,32,-404,2022-07-02,1250,qr_order
2924,232,-27,2021-10-09,695,qr_order
2925,42,990,2023-03-06,719,ec_order
2926,27,225,2023-03-01,2879,qr_order
2927,86,960,2023-04-28,1966,qr_order
2928,63,-473,2022-04-10,1457,qr_order
2929,232,919,2022-03-29,426,ec_order
2930,197,-648,2022-04-13,1100,ec_order
2931,88,-904,2023-06-26,542,qr_order
2932,240,-247,2022-01-18,1726,mobile_order
2933,268,-450,2021-05-07,704,mobile_order
2934,258,842,2022-06-25,851,qr_order
2935,276,-96,2023-04-02,1816,qr_order
2936,81,-706,2023-04-23,1057,mobile_order
2937,278,-4,2022-06-22,911,ec_order
2938,166,274,2022-09-29,824,ec_order
2939,102,-841,2021-04-01,323,qr_order
2940,216,-362,2023-10-18,1768,ec_order
2941,236,-845,2023-12-22,2613,qr_order
2942,182,102,2023-08-09,2140,ec_order
2943,226,-945,2023-12-17,2779,qr_order
2944,127,-676,2022-08-10,435,ec_order
2945,212,-830,2021-06-02,1419,mobile_order
2946,28,-359,2021-10-14,2078,qr_order
2947,198,148,2021-09-08,1600,ec_order
2948,208,580,2021-11-17,1442,mobile_order
2949,203,-936,2022-01-23,1091,ec_order
2950,293,213,2023-10-26,255,qr_order
2951,212,-708,2021-05-01,1099,mobile_order
2952,114,-423,2023-07-18,1150,qr_order
2953,115,4,2021-01-21,1122,mobile_order
2954,124,-85,2023-10-13,1169,mobile_order
2955,231,-835,2021-11-02,1144,ec_order
2956,117,-380,2023-04-05,1481,mobile_order
2957,274,-431,2021-09-25,845,ec_order
2958,250,-970,2023-12-08,1089,mobile_order
2959,244,-89,2022-04-24,870,ec_order
2960,242,144,2021-02-07,768,ec_order
2961,4,-525,2022-05-03,2834,ec_order
2962,116,140,2022-12-29,2016,qr_order
2963,42,-686,2021-01-21,2932,ec_order
2964,27,-488,2021-08-05,1459,mobile_order
2965,161,-854,2023-11-23,1951,qr_order
2966,232,943,2021-05-18,2742,mobile_order
2967,146,302,2022-08-09,1729,ec_order
2968,124,69,2021-11-16,2038,mobile_order
2969,183,557,2023-12-30,1747,mobile_order
2970,266,249,2023-03-15,2448,mobile_order
2971,174,-348,2021-05-08,1560,ec_order
2972,68,121,2021-06-21,277,qr_order
2973,110,-455,2023-07-30,380,qr_order
2974,109,-921,2022-11-15,2526,qr_order
2975,156,-318,2023-08-04,2664,qr_order
2976,196,-346,2021-01-12,2029,mobile_order
2977,299,388,2022-03-09,1665,mobile_order
2978,91,-502,2023-10-06,448,qr_order
2979,82,-903,2023-08-21,1873,ec_order
2980,114,407,2023-01-26,2177,ec_order
2981,80,-64,2022-07-02,1047,qr_order
2982,269,839,2022-04-22,1915,mobile_order
2983,216,610,2021-10-15,2033,mobile_order
2984,161,570,2023-04-26,800,mobile_order
2985,8,387,2021-03-31,2707,ec_order
2986,212,-392,2022-05-03,1416,qr_order
2987,8,-404,2023-02-15,1590,qr_order
2988,197,-443,2022-02-08,1665,qr_order
2989,164,-38,2023-08-20,2255,ec_order
2990,281,-268,2021-08-25,2933,qr_order
2991,99,289,2021-09-11,1733,ec_order
2992,149,-381,2021-11-30,1951,qr_order
2993,165,849,2022-05-26,416,qr_order
2994,31,86,2023-02-02,2821,qr_order
2995,75,-323,2023-05-18,411,qr_order
2996,271,-231,2022-05-15,403,qr_order
2997,89,-228,2022-09-11,2117,mobile_order
2998,261,776,2022-07-29,592,ec_order
2999,25,996,2023-12-09,2555,qr_order
3000,36,559,2021-01-06,1491,ec_order
